,state_abbrev,med_inc,pov_rate,pov_count,county,time,state,fips_county
431,GA,69545.0,15.8,118345.0,DeKalb County,2020,13,089
432,GA,42683.0,21.4,3980.0,Dodge County,2020,13,091
433,GA,45112.0,27.0,3040.0,Dooly County,2020,13,093
434,GA,40793.0,27.4,22686.0,Dougherty County,2020,13,095
435,GA,65269.0,11.5,16770.0,Douglas County,2020,13,097
436,GA,39697.0,24.0,2371.0,Early County,2020,13,099
437,GA,45378.0,20.6,821.0,Echols County,2020,13,101
438,GA,77690.0,8.1,5293.0,Effingham County,2020,13,103
439,GA,43553.0,23.8,4528.0,Elbert County,2020,13,105
440,GA,36243.0,26.4,5584.0,Emanuel County,2020,13,107
441,GA,51018.0,19.6,2002.0,Evans County,2020,13,109
442,GA,44730.0,15.6,4111.0,Fannin County,2020,13,111
443,GA,98623.0,5.3,6079.0,Fayette County,2020,13,113
444,GA,47423.0,18.4,17472.0,Floyd County,2020,13,115
445,GA,116690.0,5.1,12669.0,Forsyth County,2020,13,117
446,GA,47706.0,16.3,3708.0,Franklin County,2020,13,119
447,GA,71504.0,13.0,136220.0,Fulton County,2020,13,121
448,GA,66066.0,14.0,4437.0,Gilmer County,2020,13,123
449,GA,50800.0,15.5,447.0,Glascock County,2020,13,125
450,GA,59286.0,15.5,13107.0,Glynn County,2020,13,127
451,GA,54915.0,11.8,6829.0,Gordon County,2020,13,129
452,GA,54601.0,18.7,4527.0,Grady County,2020,13,131
453,GA,61857.0,15.3,2849.0,Greene County,2020,13,133
454,GA,73460.0,10.4,97747.0,Gwinnett County,2020,13,135
455,GA,61071.0,13.7,5963.0,Habersham County,2020,13,137
456,GA,67735.0,12.7,25886.0,Hall County,2020,13,139
457,GA,36424.0,30.7,2202.0,Hancock County,2020,13,141
458,GA,51431.0,15.5,4633.0,Haralson County,2020,13,143
459,GA,81151.0,9.0,3195.0,Harris County,2020,13,145
460,GA,52401.0,14.4,3711.0,Hart County,2020,13,147
461,GA,51532.0,16.4,1938.0,Heard County,2020,13,149
462,GA,69620.0,8.7,20755.0,Henry County,2020,13,151
463,GA,69442.0,10.8,17041.0,Houston County,2020,13,153
464,GA,47492.0,20.9,1720.0,Irwin County,2020,13,155
465,GA,70960.0,9.1,6883.0,Jackson County,2020,13,157
466,GA,57796.0,14.0,2015.0,Jasper County,2020,13,159
467,GA,44417.0,20.0,3003.0,Jeff Davis County,2020,13,161
468,GA,40333.0,21.1,3101.0,Jefferson County,2020,13,163
469,GA,38306.0,28.0,2111.0,Jenkins County,2020,13,165
470,GA,36358.0,25.9,2059.0,Johnson County,2020,13,167
471,GA,64812.0,11.6,3285.0,Jones County,2020,13,169
472,GA,55024.0,13.8,2504.0,Lamar County,2020,13,171
473,GA,35215.0,19.6,2046.0,Lanier County,2020,13,173
474,GA,46690.0,20.7,9611.0,Laurens County,2020,13,175
475,GA,74640.0,10.1,2947.0,Lee County,2020,13,177
476,GA,49788.0,14.7,8886.0,Liberty County,2020,13,179
477,GA,47883.0,16.5,1310.0,Lincoln County,2020,13,181
478,GA,53841.0,16.7,3303.0,Long County,2020,13,183
479,GA,48864.0,20.3,22695.0,Lowndes County,2020,13,185
480,GA,63822.0,12.5,3896.0,Lumpkin County,2020,13,187
481,GA,48392.0,16.7,3490.0,McDuffie County,2020,13,189
482,GA,48097.0,19.9,2847.0,McIntosh County,2020,13,191
483,GA,35997.0,31.1,3362.0,Macon County,2020,13,193
484,GA,50619.0,14.5,4366.0,Madison County,2020,13,195
485,GA,46792.0,20.6,1736.0,Marion County,2020,13,197
486,GA,45095.0,22.1,4617.0,Meriwether County,2020,13,199
487,GA,51855.0,19.8,1091.0,Miller County,2020,13,201
488,GA,38256.0,38.2,7426.0,Mitchell County,2020,13,205
489,GA,65599.0,12.8,3447.0,Monroe County,2020,13,207
490,GA,47074.0,19.3,1577.0,Montgomery County,2020,13,209
491,GA,68343.0,11.6,2251.0,Morgan County,2020,13,211
492,GA,58761.0,15.9,6319.0,Murray County,2020,13,213
493,GA,44959.0,21.1,40029.0,Muscogee County,2020,13,215
494,GA,62183.0,14.4,15997.0,Newton County,2020,13,217
495,GA,104519.0,6.0,2468.0,Oconee County,2020,13,219
496,GA,55678.0,13.4,2022.0,Oglethorpe County,2020,13,221
497,GA,77755.0,7.3,12612.0,Paulding County,2020,13,223
498,GA,51531.0,19.2,5114.0,Peach County,2020,13,225
499,GA,69781.0,10.5,3423.0,Pickens County,2020,13,227
500,GA,51696.0,16.5,3196.0,Pierce County,2020,13,229
501,GA,64986.0,10.1,1902.0,Pike County,2020,13,231
502,GA,51040.0,16.3,6912.0,Polk County,2020,13,233
503,GA,44019.0,20.4,2027.0,Pulaski County,2020,13,235
504,GA,56104.0,16.3,3648.0,Putnam County,2020,13,237
505,GA,37735.0,23.1,523.0,Quitman County,2020,13,239
506,GA,53038.0,13.8,2341.0,Rabun County,2020,13,241
507,GA,36064.0,27.4,1749.0,Randolph County,2020,13,243
508,GA,43942.0,25.5,48382.0,Richmond County,2020,13,245
509,GA,61332.0,12.7,11464.0,Rockdale County,2020,13,247
510,GA,53163.0,15.0,779.0,Schley County,2020,13,249
511,GA,44061.0,20.7,2793.0,Screven County,2020,13,251
512,GA,41778.0,22.9,1832.0,Seminole County,2020,13,253
513,GA,51019.0,17.9,11835.0,Spalding County,2020,13,255
514,GA,46626.0,16.9,4297.0,Stephens County,2020,13,257
515,GA,40205.0,31.3,1561.0,Stewart County,2020,13,259
516,GA,42653.0,24.3,6726.0,Sumter County,2020,13,261
517,GA,44458.0,20.8,1274.0,Talbot County,2020,13,263
518,GA,28004.0,23.2,362.0,Taliaferro County,2020,13,265
519,GA,45191.0,20.7,4330.0,Tattnall County,2020,13,267
520,GA,38783.0,23.2,1831.0,Taylor County,2020,13,269
521,GA,38161.0,29.9,3774.0,Telfair County,2020,13,271
522,GA,39433.0,27.8,2287.0,Terrell County,2020,13,273
523,GA,57969.0,16.2,7072.0,Thomas County,2020,13,275
524,GA,45093.0,20.5,7999.0,Tift County,2020,13,277
525,GA,42165.0,22.2,5919.0,Toombs County,2020,13,279
526,GA,43640.0,13.2,1455.0,Towns County,2020,13,281
527,GA,40834.0,23.4,1501.0,Treutlen County,2020,13,283
528,GA,51799.0,16.4,11136.0,Troup County,2020,13,285
529,GA,46042.0,22.2,1667.0,Turner County,2020,13,287
530,GA,46444.0,20.0,1593.0,Twiggs County,2020,13,289
531,GA,50653.0,12.9,3219.0,Union County,2020,13,291
532,GA,48233.0,15.2,3969.0,Upson County,2020,13,293
533,GA,49388.0,14.1,9650.0,Walker County,2020,13,295
534,GA,71390.0,11.4,10898.0,Walton County,2020,13,297
535,GA,39994.0,26.0,8660.0,Ware County,2020,13,299
536,GA,40422.0,23.4,1204.0,Warren County,2020,13,301
537,GA,43309.0,21.3,3887.0,Washington County,2020,13,303
538,GA,48885.0,19.7,5497.0,Wayne County,2020,13,305
539,GA,45381.0,18.6,482.0,Webster County,2020,13,307
540,GA,36671.0,35.6,1864.0,Wheeler County,2020,13,309
541,GA,58831.0,12.5,3778.0,White County,2020,13,311
542,GA,56249.0,13.0,13347.0,Whitfield County,2020,13,313
543,GA,40856.0,27.9,1851.0,Wilcox County,2020,13,315
544,GA,42071.0,20.2,1919.0,Wilkes County,2020,13,317
545,GA,44068.0,20.1,1732.0,Wilkinson County,2020,13,319
546,GA,47907.0,18.2,3590.0,Worth County,2020,13,321
547,HI,70313.0,12.2,24301.0,Hawaii County,2020,15,001
548,HI,89584.0,8.0,74186.0,Honolulu County,2020,15,003
549,HI,,,,Kalawao County,2020,15,005
550,HI,80517.0,9.9,7005.0,Kauai County,2020,15,007
551,HI,80763.0,9.5,15690.0,Maui County,2020,15,009
552,ID,73324.0,7.7,37356.0,Ada County,2020,16,001
553,ID,49967.0,13.7,606.0,Adams County,2020,16,003
554,ID,54538.0,12.2,10592.0,Bannock County,2020,16,005
555,ID,55689.0,9.5,579.0,Bear Lake County,2020,16,007
556,ID,53014.0,12.5,1167.0,Benewah County,2020,16,009
557,ID,65658.0,11.1,5207.0,Bingham County,2020,16,011
558,ID,76301.0,6.9,1603.0,Blaine County,2020,16,013
559,ID,55583.0,11.5,919.0,Boise County,2020,16,015
560,ID,55241.0,12.6,5859.0,Bonner County,2020,16,017
561,ID,67294.0,9.7,11709.0,Bonneville County,2020,16,019
562,ID,52193.0,14.0,1758.0,Boundary County,2020,16,021
563,ID,52081.0,14.2,373.0,Butte County,2020,16,023
564,ID,59409.0,8.3,94.0,Camas County,2020,16,025
565,ID,57886.0,10.6,24648.0,Canyon County,2020,16,027
566,ID,63719.0,7.9,556.0,Caribou County,2020,16,029
567,ID,64591.0,10.1,2425.0,Cassia County,2020,16,031
568,ID,52182.0,11.6,99.0,Clark County,2020,16,033
569,ID,45377.0,14.0,1129.0,Clearwater County,2020,16,035
570,ID,53278.0,12.7,538.0,Custer County,2020,16,037
571,ID,49450.0,11.7,3132.0,Elmore County,2020,16,039
572,ID,65396.0,7.7,1078.0,Franklin County,2020,16,041
573,ID,58658.0,12.6,1600.0,Fremont County,2020,16,043
574,ID,60526.0,11.0,2036.0,Gem County,2020,16,045
575,ID,57728.0,11.2,1747.0,Gooding County,2020,16,047
576,ID,51201.0,13.1,2138.0,Idaho County,2020,16,049
577,ID,66806.0,8.5,2586.0,Jefferson County,2020,16,051
578,ID,57342.0,12.3,2990.0,Jerome County,2020,16,053
579,ID,66959.0,8.6,14595.0,Kootenai County,2020,16,055
580,ID,59834.0,15.3,5840.0,Latah County,2020,16,057
581,ID,48908.0,15.3,1222.0,Lemhi County,2020,16,059
582,ID,52255.0,12.9,492.0,Lewis County,2020,16,061
583,ID,58806.0,11.4,602.0,Lincoln County,2020,16,063
584,ID,53727.0,14.3,5659.0,Madison County,2020,16,065
585,ID,56022.0,14.0,2940.0,Minidoka County,2020,16,067
586,ID,57839.0,11.6,4597.0,Nez Perce County,2020,16,069
587,ID,69357.0,9.7,431.0,Oneida County,2020,16,071
588,ID,53910.0,13.6,1630.0,Owyhee County,2020,16,073
589,ID,60177.0,11.5,2824.0,Payette County,2020,16,075
590,ID,45404.0,12.4,942.0,Power County,2020,16,077
591,ID,44336.0,14.4,1832.0,Shoshone County,2020,16,079
592,ID,74935.0,7.4,921.0,Teton County,2020,16,081
593,ID,54995.0,11.1,9684.0,Twin Falls County,2020,16,083
594,ID,62600.0,8.7,1013.0,Valley County,2020,16,085
595,ID,49186.0,14.2,1448.0,Washington County,2020,16,087
596,IL,57434.0,10.7,6735.0,Adams County,2020,17,001
597,IL,38315.0,24.2,1312.0,Alexander County,2020,17,003
598,IL,58209.0,10.8,1586.0,Bond County,2020,17,005
599,IL,82318.0,6.8,3559.0,Boone County,2020,17,007
600,IL,52277.0,16.7,757.0,Brown County,2020,17,009
601,IL,57728.0,10.0,3191.0,Bureau County,2020,17,011
602,IL,61648.0,9.2,418.0,Calhoun County,2020,17,013
603,IL,53965.0,10.5,1463.0,Carroll County,2020,17,015
604,IL,54205.0,12.2,1425.0,Cass County,2020,17,017
605,IL,64387.0,15.1,29150.0,Champaign County,2020,17,019
606,IL,56656.0,9.9,3003.0,Christian County,2020,17,021
607,IL,59633.0,10.4,1563.0,Clark County,2020,17,023
608,IL,59602.0,13.3,1712.0,Clay County,2020,17,025
609,IL,71883.0,7.1,2501.0,Clinton County,2020,17,027
610,IL,46900.0,17.5,8284.0,Coles County,2020,17,029
611,IL,71611.0,12.9,646192.0,Cook County,2020,17,031
612,IL,57632.0,11.0,1876.0,Crawford County,2020,17,033
613,IL,68683.0,8.9,931.0,Cumberland County,2020,17,035
614,IL,68546.0,10.8,10691.0,DeKalb County,2020,17,037
615,IL,65526.0,9.9,1489.0,De Witt County,2020,17,039
616,IL,63003.0,8.2,1576.0,Douglas County,2020,17,041
617,IL,92101.0,5.9,53259.0,DuPage County,2020,17,043
618,IL,52668.0,11.7,1933.0,Edgar County,2020,17,045
619,IL,55832.0,10.7,676.0,Edwards County,2020,17,047
620,IL,65172.0,9.3,3128.0,Effingham County,2020,17,049
621,IL,49030.0,14.7,2884.0,Fayette County,2020,17,051
622,IL,58478.0,9.5,1180.0,Ford County,2020,17,053
623,IL,49834.0,15.5,5795.0,Franklin County,2020,17,055
624,IL,48828.0,13.2,4091.0,Fulton County,2020,17,057
625,IL,44282.0,15.6,743.0,Gallatin County,2020,17,059
626,IL,51242.0,13.3,1641.0,Greene County,2020,17,061
627,IL,74935.0,5.9,3009.0,Grundy County,2020,17,063
628,IL,49302.0,13.0,1040.0,Hamilton County,2020,17,065
629,IL,54076.0,11.2,1918.0,Hancock County,2020,17,067
630,IL,39674.0,18.0,684.0,Hardin County,2020,17,069
631,IL,58577.0,10.6,687.0,Henderson County,2020,17,071
632,IL,63859.0,9.6,4583.0,Henry County,2020,17,073
633,IL,53633.0,11.2,2923.0,Iroquois County,2020,17,075
634,IL,45608.0,17.2,9154.0,Jackson County,2020,17,077
635,IL,57969.0,9.6,898.0,Jasper County,2020,17,079
636,IL,58114.0,12.5,4369.0,Jefferson County,2020,17,081
637,IL,69341.0,8.5,1775.0,Jersey County,2020,17,083
638,IL,56446.0,9.1,1906.0,Jo Daviess County,2020,17,085
639,IL,51607.0,14.9,1645.0,Johnson County,2020,17,087
640,IL,83784.0,7.3,38218.0,Kane County,2020,17,089
641,IL,57413.0,13.6,14004.0,Kankakee County,2020,17,091
642,IL,97263.0,3.9,5078.0,Kendall County,2020,17,093
643,IL,52881.0,13.4,6027.0,Knox County,2020,17,095
644,IL,100325.0,7.0,46919.0,Lake County,2020,17,097
645,IL,62714.0,11.4,11840.0,La Salle County,2020,17,099
646,IL,47408.0,16.5,2147.0,Lawrence County,2020,17,101
647,IL,64310.0,10.6,3247.0,Lee County,2020,17,103
648,IL,66274.0,9.9,3274.0,Livingston County,2020,17,105
649,IL,65255.0,11.6,2812.0,Logan County,2020,17,107
650,IL,52155.0,16.8,4363.0,McDonough County,2020,17,109
651,IL,89730.0,6.3,18998.0,McHenry County,2020,17,111
652,IL,71919.0,10.7,17168.0,McLean County,2020,17,113
653,IL,57601.0,12.8,12674.0,Macon County,2020,17,115
654,IL,53312.0,10.8,4707.0,Macoupin County,2020,17,117
655,IL,63903.0,11.0,28469.0,Madison County,2020,17,119
656,IL,52019.0,14.2,5125.0,Marion County,2020,17,121
657,IL,54022.0,9.3,1025.0,Marshall County,2020,17,123
658,IL,53503.0,13.4,1728.0,Mason County,2020,17,125
659,IL,49054.0,14.8,1978.0,Massac County,2020,17,127
660,IL,69749.0,7.9,937.0,Menard County,2020,17,129
661,IL,62857.0,8.8,1317.0,Mercer County,2020,17,131
662,IL,90880.0,4.1,1400.0,Monroe County,2020,17,133
663,IL,59497.0,13.5,3436.0,Montgomery County,2020,17,135
664,IL,54764.0,12.4,3755.0,Morgan County,2020,17,137
665,IL,61022.0,9.1,1265.0,Moultrie County,2020,17,139
666,IL,71470.0,8.3,4132.0,Ogle County,2020,17,141
667,IL,53506.0,14.2,24583.0,Peoria County,2020,17,143
668,IL,55132.0,15.1,2732.0,Perry County,2020,17,145
669,IL,69521.0,6.4,1034.0,Piatt County,2020,17,147
670,IL,48815.0,13.5,1983.0,Pike County,2020,17,149
671,IL,49071.0,15.6,630.0,Pope County,2020,17,151
672,IL,40481.0,20.4,1056.0,Pulaski County,2020,17,153
673,IL,70070.0,7.3,413.0,Putnam County,2020,17,155
674,IL,56867.0,12.0,3251.0,Randolph County,2020,17,157
675,IL,56900.0,11.9,1794.0,Richland County,2020,17,159
676,IL,58022.0,13.5,18365.0,Rock Island County,2020,17,161
677,IL,61863.0,13.8,35007.0,St. Clair County,2020,17,163
678,IL,45793.0,15.3,3414.0,Saline County,2020,17,165
679,IL,60541.0,12.8,24310.0,Sangamon County,2020,17,167
680,IL,53686.0,11.7,778.0,Schuyler County,2020,17,169
681,IL,59285.0,10.8,525.0,Scott County,2020,17,171
682,IL,64508.0,8.9,1879.0,Shelby County,2020,17,173
683,IL,54219.0,10.8,558.0,Stark County,2020,17,175
684,IL,57952.0,11.2,4794.0,Stephenson County,2020,17,177
685,IL,69874.0,7.6,9695.0,Tazewell County,2020,17,179
686,IL,55736.0,14.0,2282.0,Union County,2020,17,181
687,IL,49678.0,18.6,13397.0,Vermilion County,2020,17,183
688,IL,56190.0,11.7,1295.0,Wabash County,2020,17,185
689,IL,57964.0,10.7,1670.0,Warren County,2020,17,187
690,IL,69386.0,7.6,1030.0,Washington County,2020,17,189
691,IL,49649.0,12.9,2052.0,Wayne County,2020,17,191
692,IL,46080.0,15.4,1993.0,White County,2020,17,193
693,IL,64413.0,9.1,4872.0,Whiteside County,2020,17,195
694,IL,90349.0,7.2,48881.0,Will County,2020,17,197
695,IL,59174.0,13.9,8914.0,Williamson County,2020,17,199
696,IL,54971.0,14.6,40305.0,Winnebago County,2020,17,201
697,IL,72980.0,6.2,2281.0,Woodford County,2020,17,203
698,IN,58602.0,11.8,4154.0,Adams County,2020,18,001
699,IN,61039.0,11.4,42833.0,Allen County,2020,18,003
700,IN,70545.0,9.1,7566.0,Bartholomew County,2020,18,005
701,IN,59663.0,10.7,924.0,Benton County,2020,18,007
702,IN,49105.0,13.4,1555.0,Blackford County,2020,18,009
703,IN,92302.0,5.2,3547.0,Boone County,2020,18,011
704,IN,70930.0,9.9,1473.0,Brown County,2020,18,013
705,IN,62388.0,7.8,1567.0,Carroll County,2020,18,015
706,IN,50419.0,10.7,3912.0,Cass County,2020,18,017
707,IN,65555.0,8.6,10131.0,Clark County,2020,18,019
708,IN,56422.0,9.8,2535.0,Clay County,2020,18,021
709,IN,59503.0,10.0,3124.0,Clinton County,2020,18,023
710,IN,46884.0,15.6,1646.0,Crawford County,2020,18,025
711,IN,53101.0,10.9,3582.0,Daviess County,2020,18,027
712,IN,73459.0,7.8,3813.0,Dearborn County,2020,18,029
713,IN,61561.0,10.0,2620.0,Decatur County,2020,18,031
714,IN,62411.0,8.8,3779.0,De Kalb County,2020,18,033
715,IN,46612.0,19.4,20399.0,Delaware County,2020,18,035
716,IN,64120.0,6.7,2799.0,Dubois County,2020,18,037
717,IN,66801.0,9.8,19761.0,Elkhart County,2020,18,039
718,IN,53616.0,13.5,3031.0,Fayette County,2020,18,041
719,IN,70610.0,11.5,8922.0,Floyd County,2020,18,043
720,IN,55627.0,10.9,1781.0,Fountain County,2020,18,045
721,IN,71828.0,7.7,1732.0,Franklin County,2020,18,047
722,IN,55895.0,12.0,2364.0,Fulton County,2020,18,049
723,IN,59074.0,9.3,3050.0,Gibson County,2020,18,051
724,IN,49788.0,16.7,10081.0,Grant County,2020,18,053
725,IN,55213.0,11.2,3569.0,Greene County,2020,18,055
726,IN,96359.0,4.2,14489.0,Hamilton County,2020,18,057
727,IN,77916.0,5.1,4018.0,Hancock County,2020,18,059
728,IN,62082.0,8.8,3544.0,Harrison County,2020,18,061
729,IN,86905.0,5.2,8692.0,Hendricks County,2020,18,063
730,IN,54002.0,10.8,4811.0,Henry County,2020,18,065
731,IN,59309.0,11.5,9390.0,Howard County,2020,18,067
732,IN,59252.0,9.1,3187.0,Huntington County,2020,18,069
733,IN,62415.0,10.3,4489.0,Jackson County,2020,18,071
734,IN,70662.0,8.3,2697.0,Jasper County,2020,18,073
735,IN,42504.0,13.9,2795.0,Jay County,2020,18,075
736,IN,55588.0,12.7,3798.0,Jefferson County,2020,18,077
737,IN,60526.0,10.8,2941.0,Jennings County,2020,18,079
738,IN,76868.0,6.7,10537.0,Johnson County,2020,18,081
739,IN,44842.0,15.9,5506.0,Knox County,2020,18,083
740,IN,62269.0,8.2,6343.0,Kosciusko County,2020,18,085
741,IN,72513.0,8.8,3498.0,Lagrange County,2020,18,087
742,IN,59158.0,15.8,75936.0,Lake County,2020,18,089
743,IN,63999.0,12.1,12524.0,La Porte County,2020,18,091
744,IN,63904.0,11.8,5275.0,Lawrence County,2020,18,093
745,IN,51718.0,12.1,14937.0,Madison County,2020,18,095
746,IN,56185.0,14.4,135820.0,Marion County,2020,18,097
747,IN,57657.0,9.3,4230.0,Marshall County,2020,18,099
748,IN,46486.0,11.2,1108.0,Martin County,2020,18,101
749,IN,54439.0,13.1,4173.0,Miami County,2020,18,103
750,IN,61808.0,18.2,24316.0,Monroe County,2020,18,105
751,IN,58867.0,10.8,4015.0,Montgomery County,2020,18,107
752,IN,67004.0,8.5,5939.0,Morgan County,2020,18,109
753,IN,59246.0,10.5,1434.0,Newton County,2020,18,111
754,IN,62173.0,9.9,4662.0,Noble County,2020,18,113
755,IN,63210.0,9.8,570.0,Ohio County,2020,18,115
756,IN,52029.0,13.0,2513.0,Orange County,2020,18,117
757,IN,53893.0,11.7,2406.0,Owen County,2020,18,119
758,IN,54125.0,14.3,2184.0,Parke County,2020,18,121
759,IN,44011.0,12.3,2160.0,Perry County,2020,18,123
760,IN,58220.0,9.7,1182.0,Pike County,2020,18,125
761,IN,78732.0,8.6,14436.0,Porter County,2020,18,127
762,IN,63801.0,9.3,2327.0,Posey County,2020,18,129
763,IN,52609.0,11.2,1360.0,Pulaski County,2020,18,131
764,IN,66613.0,11.3,3672.0,Putnam County,2020,18,133
765,IN,67178.0,12.4,2944.0,Randolph County,2020,18,135
766,IN,58849.0,9.5,2658.0,Ripley County,2020,18,137
767,IN,67318.0,9.7,1582.0,Rush County,2020,18,139
768,IN,60070.0,12.7,33070.0,St. Joseph County,2020,18,141
769,IN,59286.0,13.9,3244.0,Scott County,2020,18,143
770,IN,59252.0,9.4,4149.0,Shelby County,2020,18,145
771,IN,66667.0,7.9,1574.0,Spencer County,2020,18,147
772,IN,51996.0,14.2,3255.0,Starke County,2020,18,149
773,IN,62273.0,9.6,3210.0,Steuben County,2020,18,151
774,IN,45227.0,15.5,2823.0,Sullivan County,2020,18,153
775,IN,55618.0,14.0,1485.0,Switzerland County,2020,18,155
776,IN,52806.0,16.1,28815.0,Tippecanoe County,2020,18,157
777,IN,76368.0,7.3,1093.0,Tipton County,2020,18,159
778,IN,59098.0,10.0,706.0,Union County,2020,18,161
779,IN,49482.0,14.6,25669.0,Vanderburgh County,2020,18,163
780,IN,52433.0,11.9,1795.0,Vermillion County,2020,18,165
781,IN,45897.0,20.7,20134.0,Vigo County,2020,18,167
782,IN,55750.0,10.6,3075.0,Wabash County,2020,18,169
783,IN,68135.0,8.1,655.0,Warren County,2020,18,171
784,IN,82453.0,6.4,3990.0,Warrick County,2020,18,173
785,IN,49494.0,13.4,3722.0,Washington County,2020,18,175
786,IN,49798.0,15.1,9531.0,Wayne County,2020,18,177
787,IN,66597.0,8.2,2254.0,Wells County,2020,18,179
788,IN,57787.0,9.0,2147.0,White County,2020,18,181
789,IN,61841.0,7.2,2426.0,Whitley County,2020,18,183
790,IA,55265.0,10.8,741.0,Adair County,2020,19,001
791,IA,56291.0,10.8,386.0,Adams County,2020,19,003
792,IA,55320.0,10.9,1454.0,Allamakee County,2020,19,005
793,IA,49737.0,14.6,1791.0,Appanoose County,2020,19,007
794,IA,56338.0,9.6,516.0,Audubon County,2020,19,009
795,IA,72308.0,7.5,1876.0,Benton County,2020,19,011
796,IA,56091.0,12.2,15410.0,Black Hawk County,2020,19,013
797,IA,70656.0,6.9,1762.0,Boone County,2020,19,015
798,IA,74596.0,5.6,1323.0,Bremer County,2020,19,017
799,IA,66852.0,8.3,1736.0,Buchanan County,2020,19,019
800,IA,61189.0,9.1,1723.0,Buena Vista County,2020,19,021
801,IA,54822.0,8.4,1184.0,Butler County,2020,19,023
802,IA,62000.0,10.0,876.0,Calhoun County,2020,19,025
803,IA,61701.0,7.0,1373.0,Carroll County,2020,19,027
804,IA,55301.0,10.8,1349.0,Cass County,2020,19,029
805,IA,68592.0,7.3,1326.0,Cedar County,2020,19,031
806,IA,57659.0,10.6,4357.0,Cerro Gordo County,2020,19,033
807,IA,61360.0,9.0,975.0,Cherokee County,2020,19,035
808,IA,63869.0,8.3,978.0,Chickasaw County,2020,19,037
809,IA,69923.0,11.1,1021.0,Clarke County,2020,19,039
810,IA,59940.0,8.1,1275.0,Clay County,2020,19,041
811,IA,56256.0,10.4,1769.0,Clayton County,2020,19,043
812,IA,56017.0,12.5,5717.0,Clinton County,2020,19,045
813,IA,56707.0,12.5,2069.0,Crawford County,2020,19,047
814,IA,92025.0,4.4,4207.0,Dallas County,2020,19,049
815,IA,57225.0,11.7,1044.0,Davis County,2020,19,051
816,IA,46373.0,16.9,1201.0,Decatur County,2020,19,053
817,IA,66364.0,8.4,1412.0,Delaware County,2020,19,055
818,IA,55153.0,13.0,4953.0,Des Moines County,2020,19,057
819,IA,67477.0,6.7,1158.0,Dickinson County,2020,19,059
820,IA,65986.0,8.9,8322.0,Dubuque County,2020,19,061
821,IA,57652.0,10.2,878.0,Emmet County,2020,19,063
822,IA,53254.0,11.8,2174.0,Fayette County,2020,19,065
823,IA,60790.0,9.3,1421.0,Floyd County,2020,19,067
824,IA,59596.0,10.5,1026.0,Franklin County,2020,19,069
825,IA,62234.0,9.1,601.0,Fremont County,2020,19,071
826,IA,54857.0,10.7,932.0,Greene County,2020,19,073
827,IA,71837.0,5.5,666.0,Grundy County,2020,19,075
828,IA,65344.0,8.5,904.0,Guthrie County,2020,19,077
829,IA,61650.0,8.1,1164.0,Hamilton County,2020,19,079
830,IA,58053.0,8.1,837.0,Hancock County,2020,19,081
831,IA,58502.0,9.6,1520.0,Hardin County,2020,19,083
832,IA,63118.0,8.3,1129.0,Harrison County,2020,19,085
833,IA,56260.0,10.8,1948.0,Henry County,2020,19,087
834,IA,60034.0,10.5,942.0,Howard County,2020,19,089
835,IA,62071.0,8.8,823.0,Humboldt County,2020,19,091
836,IA,56096.0,10.3,690.0,Ida County,2020,19,093
837,IA,67820.0,6.4,1013.0,Iowa County,2020,19,095
838,IA,61538.0,11.4,2156.0,Jackson County,2020,19,097
839,IA,63458.0,8.5,2999.0,Jasper County,2020,19,099
840,IA,52830.0,14.8,2487.0,Jefferson County,2020,19,101
841,IA,68790.0,14.1,20522.0,Johnson County,2020,19,103
842,IA,61736.0,9.9,1913.0,Jones County,2020,19,105
843,IA,54790.0,13.7,1360.0,Keokuk County,2020,19,107
844,IA,65006.0,10.0,1439.0,Kossuth County,2020,19,109
845,IA,58619.0,11.5,3689.0,Lee County,2020,19,111
846,IA,69559.0,8.1,18011.0,Linn County,2020,19,113
847,IA,72404.0,9.1,989.0,Louisa County,2020,19,115
848,IA,48662.0,13.5,1140.0,Lucas County,2020,19,117
849,IA,67280.0,6.3,726.0,Lyon County,2020,19,119
850,IA,75563.0,7.5,1218.0,Madison County,2020,19,121
851,IA,59704.0,10.2,2183.0,Mahaska County,2020,19,123
852,IA,64327.0,8.0,2562.0,Marion County,2020,19,125
853,IA,64341.0,10.1,3849.0,Marshall County,2020,19,127
854,IA,76010.0,8.3,1186.0,Mills County,2020,19,129
855,IA,67127.0,8.9,929.0,Mitchell County,2020,19,131
856,IA,58079.0,11.0,922.0,Monona County,2020,19,133
857,IA,58297.0,11.4,868.0,Monroe County,2020,19,135
858,IA,54767.0,11.6,1125.0,Montgomery County,2020,19,137
859,IA,62877.0,10.2,4258.0,Muscatine County,2020,19,139
860,IA,63559.0,8.4,1117.0,O'Brien County,2020,19,141
861,IA,63695.0,7.9,464.0,Osceola County,2020,19,143
862,IA,52739.0,13.2,1785.0,Page County,2020,19,145
863,IA,63164.0,9.5,817.0,Palo Alto County,2020,19,147
864,IA,72261.0,6.0,1497.0,Plymouth County,2020,19,149
865,IA,56360.0,10.2,662.0,Pocahontas County,2020,19,151
866,IA,67821.0,11.5,55560.0,Polk County,2020,19,153
867,IA,61607.0,9.2,8407.0,Pottawattamie County,2020,19,155
868,IA,60023.0,11.6,1945.0,Poweshiek County,2020,19,157
869,IA,53466.0,13.3,615.0,Ringgold County,2020,19,159
